Last login: Thu Jul 14 14:48:48 on ttys004
hexa-l-musique:~ normandeau$ sudo tcpdump -i lo0
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on lo0, link-type NULL (BSD loopback), capture size 65535 bytes
15:04:28.792306 IP hexa-l-musique.fil.umontreal.ca.49396 > adsdc5.ads.umontreal.ca.msft-gc: Flags [.], ack 940, win 4094, options [nop,nop,TS val 701918106 ecr 141371573], length 0
15:04:28.958002 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 PTR (QU)? _adisk._tcp.local. (35)
15:04:30.033635 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 PTR (QM)? _adisk._tcp.local. (35)
15:04:30.276184 ARP, Reply hexa-l-musique.fil.umontreal.ca is-at 68:5b:35:a0:10:15 (oui Unknown), length 28
15:04:33.113696 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 PTR (QM)? _adisk._tcp.local. (35)
15:04:35.406699 IP hexa-l-musique.fil.umontreal.ca.49396 > adsdc5.ads.umontreal.ca.msft-gc: Flags [P.], seq 2491:2730, ack 940, win 4096, options [nop,nop,TS val 701924715 ecr 141371573], length 239
15:04:35.407783 IP hexa-l-musique.fil.umontreal.ca.49396 > adsdc5.ads.umontreal.ca.msft-gc: Flags [.], ack 994, win 4094, options [nop,nop,TS val 701924716 ecr 141372234], length 0
15:04:39.139214 IP hexa-l-musique.fil.umontreal.ca.49411 > api-bos.smoot.apple.com.https: Flags [.], ack 5177, win 4093, options [nop,nop,TS val 701928444 ecr 1831577447], length 0
15:04:39.139240 IP hexa-l-musique.fil.umontreal.ca.49411 > api-bos.smoot.apple.com.https: Flags [.], ack 5178, win 4093, options [nop,nop,TS val 701928444 ecr 1831577447], length 0
15:04:39.147826 IP hexa-l-musique.fil.umontreal.ca.49413 > api-bos.smoot.apple.com.https: Flags [.], ack 5177, win 4093, options [nop,nop,TS val 701928452 ecr 1831576460], length 0
15:04:39.147840 IP hexa-l-musique.fil.umontreal.ca.49413 > api-bos.smoot.apple.com.https: Flags [.], ack 5178, win 4093, options [nop,nop,TS val 701928452 ecr 1831576460], length 0
15:04:39.498590 IP hexa-l-musique.fil.umontreal.ca.49412 > api-bos.smoot.apple.com.https: Flags [.], ack 5870, win 4093, options [nop,nop,TS val 701928802 ecr 1817745603], length 0
15:04:39.498605 IP hexa-l-musique.fil.umontreal.ca.49412 > api-bos.smoot.apple.com.https: Flags [.], ack 5871, win 4093, options [nop,nop,TS val 701928802 ecr 1817745603], length 0
15:04:40.820724 IP hexa-l-musique.fil.umontreal.ca.49410 > api-bos.smoot.apple.com.https: Flags [.], ack 6115, win 4093, options [nop,nop,TS val 701930124 ecr 1831584324], length 0
15:04:40.820739 IP hexa-l-musique.fil.umontreal.ca.49410 > api-bos.smoot.apple.com.https: Flags [.], ack 6116, win 4093, options [nop,nop,TS val 701930124 ecr 1831584324], length 0
15:04:42.154868 IP hexa-l-musique.fil.umontreal.ca.49419 > 17.171.49.16.https: Flags [.], ack 17010, win 8189, length 0
15:04:42.154883 IP hexa-l-musique.fil.umontreal.ca.49419 > 17.171.49.16.https: Flags [.], ack 17011, win 8189, length 0
15:04:42.203495 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 PTR (QM)? _adisk._tcp.local. (35)
15:04:56.733539 IP hexa-l-musique.fil.umontreal.ca > 224.0.0.251: igmp v2 report 224.0.0.251
15:05:00.619967 IP hexa-l-musique.fil.umontreal.ca.netbios-ns > 10.34.186.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
15:05:00.621393 ARP, Reply hexa-l-musique.fil.umontreal.ca is-at 68:5b:35:a0:10:15 (oui Unknown), length 28
15:05:00.622749 IP hexa-l-musique.fil.umontreal.ca.netbios-dgm > 10.34.186.255.netbios-dgm: NBT UDP PACKET(138)
15:05:09.057405 IP hexa-l-musique.fil.umontreal.ca.49413 > api-bos.smoot.apple.com.https: Flags [F.], seq 925, ack 5178, win 4096, options [nop,nop,TS val 701958358 ecr 1831576460], length 0
15:05:09.057522 IP hexa-l-musique.fil.umontreal.ca.49411 > api-bos.smoot.apple.com.https: Flags [F.], seq 925, ack 5178, win 4096, options [nop,nop,TS val 701958358 ecr 1831577447], length 0
15:05:09.057584 IP hexa-l-musique.fil.umontreal.ca.49412 > api-bos.smoot.apple.com.https: Flags [F.], seq 1618, ack 5871, win 4096, options [nop,nop,TS val 701958358 ecr 1817745603], length 0
15:05:09.057718 IP hexa-l-musique.fil.umontreal.ca.49410 > api-bos.smoot.apple.com.https: Flags [F.], seq 9024, ack 6116, win 4096, options [nop,nop,TS val 701958358 ecr 1831584324], length 0
15:05:11.910247 IP hexa-l-musique.fil.umontreal.ca.49419 > 17.171.49.16.https: Flags [F.], seq 1219, ack 17011, win 8192, length 0
15:05:11.910407 IP hexa-l-musique.fil.umontreal.ca.49418 > a104-88-81-98.deploy.static.akamaitechnologies.com.https: Flags [F.], seq 890, ack 7707, win 4096, options [nop,nop,TS val 701961206 ecr 1653871778], length 0
15:05:11.929562 IP hexa-l-musique.fil.umontreal.ca.49418 > a104-88-81-98.deploy.static.akamaitechnologies.com.https: Flags [R], seq 4124507868, win 0, length 0
15:05:11.929575 IP hexa-l-musique.fil.umontreal.ca.49418 > a104-88-81-98.deploy.static.akamaitechnologies.com.https: Flags [R], seq 4124507868, win 0, length 0
15:05:25.639649 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 [3q] PTR (QU)? _icloud-ds._tcp.local. PTR (QU)? 5.1.0.1.0.a.e.f.f.f.5.3.b.5.a.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa. PTR (QU)? 80.223.254.169.in-addr.arpa. (146)
15:05:25.813655 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0*- [0q] 1/0/1 (Cache flush) PTR hexa-l-musique.local. (136)
15:05:26.712682 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 PTR (QM)? _icloud-ds._tcp.local. (39)
15:05:29.793760 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 PTR (QM)? _icloud-ds._tcp.local. (39)
15:05:30.360760 IP hexa-l-musique.fil.umontreal.ca.60191 > dns1.dit.umontreal.ca.domain: 16725+ A? ghs.l.google.com. (34)
15:05:30.768027 IP hexa-l-musique.fil.umontreal.ca.63900 > dns1.dit.umontreal.ca.domain: 52688+ AAAA? ghs-migration.l.google.com. (44)
15:05:31.651571 IP hexa-l-musique.fil.umontreal.ca.49422 > 74.125.22.214.http: Flags [S], seq 3329181844, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701980834 ecr 0,sackOK,eol], length 0
15:05:31.669834 IP hexa-l-musique.fil.umontreal.ca.53803 > dns1.dit.umontreal.ca.domain: 21164+ PTR? 214.22.125.74.in-addr.arpa. (44)
15:05:31.687108 IP hexa-l-musique.fil.umontreal.ca.49422 > 74.125.22.214.http: Flags [.], ack 2902795676, win 4104, options [nop,nop,TS val 701980867 ecr 156861557], length 0
15:05:31.690899 IP hexa-l-musique.fil.umontreal.ca.49422 > 74.125.22.214.http: Flags [P.], seq 0:124, ack 1, win 4104, options [nop,nop,TS val 701980871 ecr 156861557], length 124
15:05:31.900093 IP hexa-l-musique.fil.umontreal.ca.49422 > 74.125.22.214.http: Flags [.], ack 651, win 4083, options [nop,nop,TS val 701981065 ecr 156861770], length 0
15:05:31.908984 IP hexa-l-musique.fil.umontreal.ca.49422 > 74.125.22.214.http: Flags [F.], seq 124, ack 651, win 4096, options [nop,nop,TS val 701981074 ecr 156861770], length 0
15:05:31.944413 IP hexa-l-musique.fil.umontreal.ca.49422 > 74.125.22.214.http: Flags [.], ack 652, win 4096, options [nop,nop,TS val 701981106 ecr 156861815], length 0
15:05:35.715815 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 [1n] ANY (QU)? 7B08784B-9A65-4734-99BD-AE980F20E3D6._icloud-ds._tcp.local. (111)
15:05:36.038684 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 [1n] ANY (QM)? 7B08784B-9A65-4734-99BD-AE980F20E3D6._icloud-ds._tcp.local. (111)
15:05:36.358606 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 [1n] ANY (QM)? 7B08784B-9A65-4734-99BD-AE980F20E3D6._icloud-ds._tcp.local. (111)
15:05:36.681376 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0*- [0q] 4/0/4 (Cache flush) TXT "", PTR _icloud-ds._tcp.local., PTR 7B08784B-9A65-4734-99BD-AE980F20E3D6._icloud-ds._tcp.local., (Cache flush) SRV hexa-l-musique.local.:21169 0 0 (254)
15:05:37.754989 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0*- [0q] 4/0/4 (Cache flush) TXT "", PTR _icloud-ds._tcp.local., PTR 7B08784B-9A65-4734-99BD-AE980F20E3D6._icloud-ds._tcp.local., (Cache flush) SRV hexa-l-musique.local.:21169 0 0 (254)
15:05:38.885519 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 [1a] PTR (QM)? _icloud-ds._tcp.local. (90)
15:05:39.829611 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0*- [0q] 4/0/4 (Cache flush) TXT "", PTR _icloud-ds._tcp.local., PTR 7B08784B-9A65-4734-99BD-AE980F20E3D6._icloud-ds._tcp.local., (Cache flush) SRV hexa-l-musique.local.:21169 0 0 (254)
15:05:43.903539 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0*- [0q] 4/0/4 (Cache flush) TXT "", PTR _icloud-ds._tcp.local., PTR 7B08784B-9A65-4734-99BD-AE980F20E3D6._icloud-ds._tcp.local., (Cache flush) SRV hexa-l-musique.local.:21169 0 0 (254)
15:05:44.999391 IP hexa-l-musique.fil.umontreal.ca.49425 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [S], seq 3190186819, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701993779 ecr 0,sackOK,eol], length 0
15:05:44.999392 IP hexa-l-musique.fil.umontreal.ca.49426 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [S], seq 1047955410, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701993779 ecr 0,sackOK,eol], length 0
15:05:44.999392 IP hexa-l-musique.fil.umontreal.ca.49424 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [S], seq 1341047117, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701993779 ecr 0,sackOK,eol], length 0
15:05:45.018628 IP hexa-l-musique.fil.umontreal.ca.49424 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 3834868627, win 4104, options [nop,nop,TS val 701993798 ecr 1530347992], length 0
15:05:45.018672 IP hexa-l-musique.fil.umontreal.ca.49426 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 1352943249, win 4104, options [nop,nop,TS val 701993798 ecr 1530347992], length 0
15:05:45.018708 IP hexa-l-musique.fil.umontreal.ca.49425 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 2302739234, win 4104, options [nop,nop,TS val 701993798 ecr 1530347992], length 0
15:05:45.019470 IP hexa-l-musique.fil.umontreal.ca.49425 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [P.], seq 0:280, ack 1, win 4104, options [nop,nop,TS val 701993798 ecr 1530347992], length 280
15:05:45.019606 IP hexa-l-musique.fil.umontreal.ca.49424 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [P.], seq 0:282, ack 1, win 4104, options [nop,nop,TS val 701993798 ecr 1530347992], length 282
15:05:45.019823 IP hexa-l-musique.fil.umontreal.ca.49426 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [P.], seq 0:264, ack 1, win 4104, options [nop,nop,TS val 701993799 ecr 1530347992], length 264
15:05:45.039357 IP hexa-l-musique.fil.umontreal.ca.49424 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 366, win 4092, options [nop,nop,TS val 701993818 ecr 1530347997], length 0
15:05:45.039645 IP hexa-l-musique.fil.umontreal.ca.49425 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 2737, win 4018, options [nop,nop,TS val 701993818 ecr 1530347997], length 0
15:05:45.039653 IP hexa-l-musique.fil.umontreal.ca.49425 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 3372, win 3998, options [nop,nop,TS val 701993818 ecr 1530347997], length 0
15:05:45.039667 IP hexa-l-musique.fil.umontreal.ca.49425 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 3372, win 4096, options [nop,nop,TS val 701993818 ecr 1530347997], length 0
15:05:45.039959 IP hexa-l-musique.fil.umontreal.ca.49426 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 2737, win 4053, options [nop,nop,TS val 701993818 ecr 1530347997], length 0
15:05:45.040008 IP hexa-l-musique.fil.umontreal.ca.49426 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 3814, win 4019, options [nop,nop,TS val 701993819 ecr 1530347997], length 0
15:05:45.097865 IP hexa-l-musique.fil.umontreal.ca.49428 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [S], seq 1214732828, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701993876 ecr 0,sackOK,eol], length 0
15:05:45.097865 IP hexa-l-musique.fil.umontreal.ca.49427 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [S], seq 2609429084, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701993876 ecr 0,sackOK,eol], length 0
15:05:45.098436 IP hexa-l-musique.fil.umontreal.ca.49429 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [S], seq 1845697724, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701993876 ecr 0,sackOK,eol], length 0
15:05:45.098904 IP hexa-l-musique.fil.umontreal.ca.51779 > dns1.dit.umontreal.ca.domain: 49517+ A? d367viram2snxx.cloudfront.net. (47)
15:05:45.117186 IP hexa-l-musique.fil.umontreal.ca.49427 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 698940162, win 4104, options [nop,nop,TS val 701993895 ecr 1530348016], length 0
15:05:45.117205 IP hexa-l-musique.fil.umontreal.ca.49428 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 521311494, win 4104, options [nop,nop,TS val 701993895 ecr 1530348016], length 0
15:05:45.117638 IP hexa-l-musique.fil.umontreal.ca.49429 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 2525663542, win 4104, options [nop,nop,TS val 701993895 ecr 1530348016], length 0
15:05:45.118075 IP hexa-l-musique.fil.umontreal.ca.49428 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [P.], seq 0:324, ack 1, win 4104, options [nop,nop,TS val 701993895 ecr 1530348016], length 324
15:05:45.118211 IP hexa-l-musique.fil.umontreal.ca.49427 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [P.], seq 0:355, ack 1, win 4104, options [nop,nop,TS val 701993896 ecr 1530348016], length 355
15:05:45.118446 IP hexa-l-musique.fil.umontreal.ca.49429 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [P.], seq 0:365, ack 1, win 4104, options [nop,nop,TS val 701993896 ecr 1530348016], length 365
15:05:45.137831 IP hexa-l-musique.fil.umontreal.ca.49428 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 158, win 4099, options [nop,nop,TS val 701993914 ecr 1530348021], length 0
15:05:45.137868 IP hexa-l-musique.fil.umontreal.ca.49427 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 158, win 4099, options [nop,nop,TS val 701993914 ecr 1530348021], length 0
15:05:45.138075 IP hexa-l-musique.fil.umontreal.ca.49429 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 158, win 4099, options [nop,nop,TS val 701993914 ecr 1530348021], length 0
15:05:45.278674 IP hexa-l-musique.fil.umontreal.ca.49430 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [S], seq 3686230118, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701994054 ecr 0,sackOK,eol], length 0
15:05:45.278736 IP hexa-l-musique.fil.umontreal.ca.49431 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [S], seq 584871816, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701994054 ecr 0,sackOK,eol], length 0
15:05:45.278779 IP hexa-l-musique.fil.umontreal.ca.49432 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [S], seq 2844970213, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701994054 ecr 0,sackOK,eol], length 0
15:05:45.278799 IP hexa-l-musique.fil.umontreal.ca.49433 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [S], seq 2599467196, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 701994054 ecr 0,sackOK,eol], length 0
15:05:45.291838 IP hexa-l-musique.fil.umontreal.ca.49430 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 4279911485, win 4104, options [nop,nop,TS val 701994067 ecr 1924598527], length 0
15:05:45.291856 IP hexa-l-musique.fil.umontreal.ca.49432 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 1203994808, win 4104, options [nop,nop,TS val 701994067 ecr 1924834425], length 0
15:05:45.291870 IP hexa-l-musique.fil.umontreal.ca.49433 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 2919136529, win 4104, options [nop,nop,TS val 701994067 ecr 1924602325], length 0
15:05:45.291982 IP hexa-l-musique.fil.umontreal.ca.49431 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 2157665908, win 4104, options [nop,nop,TS val 701994067 ecr 1924599125], length 0
15:05:45.292832 IP hexa-l-musique.fil.umontreal.ca.49432 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [P.], seq 0:368, ack 1, win 4104, options [nop,nop,TS val 701994068 ecr 1924834425], length 368
15:05:45.292985 IP hexa-l-musique.fil.umontreal.ca.49431 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [P.], seq 0:387, ack 1, win 4104, options [nop,nop,TS val 701994068 ecr 1924599125], length 387
15:05:45.293160 IP hexa-l-musique.fil.umontreal.ca.49430 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [P.], seq 0:365, ack 1, win 4104, options [nop,nop,TS val 701994068 ecr 1924598527], length 365
15:05:45.293277 IP hexa-l-musique.fil.umontreal.ca.49433 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [P.], seq 0:364, ack 1, win 4104, options [nop,nop,TS val 701994068 ecr 1924602325], length 364
15:05:45.307859 IP hexa-l-musique.fil.umontreal.ca.49430 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 335, win 4093, options [nop,nop,TS val 701994081 ecr 1924598529], length 0
15:05:45.308003 IP hexa-l-musique.fil.umontreal.ca.49432 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 335, win 4093, options [nop,nop,TS val 701994081 ecr 1924834426], length 0
15:05:45.308183 IP hexa-l-musique.fil.umontreal.ca.49433 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 335, win 4093, options [nop,nop,TS val 701994081 ecr 1924602327], length 0
15:05:45.309358 IP hexa-l-musique.fil.umontreal.ca.49431 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 335, win 4093, options [nop,nop,TS val 701994082 ecr 1924599127], length 0
15:05:45.715549 IP hexa-l-musique.fil.umontreal.ca.54684 > dns1.dit.umontreal.ca.domain: 56694+ PTR? 36.190.240.54.in-addr.arpa. (44)
15:05:54.752795 IP hexa-l-musique.fil.umontreal.ca > 224.0.0.251: igmp v2 report 224.0.0.251
15:05:58.580546 ARP, Reply hexa-l-musique.fil.umontreal.ca is-at 68:5b:35:a0:10:15 (oui Unknown), length 28
15:05:58.773157 IP hexa-l-musique.fil.umontreal.ca.49394 > oeillet.sim.umontreal.ca.ldap: Flags [P.], seq 2381:2420, ack 1237, win 4096, options [nop,nop,TS val 702007420 ecr 72363448], length 39
15:05:58.773372 IP hexa-l-musique.fil.umontreal.ca.49394 > oeillet.sim.umontreal.ca.ldap: Flags [F.], seq 2420, ack 1237, win 4096, options [nop,nop,TS val 702007420 ecr 72363448], length 0
15:05:58.773883 IP hexa-l-musique.fil.umontreal.ca.49394 > oeillet.sim.umontreal.ca.ldap: Flags [.], ack 1237, win 4096, options [nop,nop,TS val 702007420 ecr 72372447], length 0
15:06:15.534115 IP hexa-l-musique.fil.umontreal.ca.49429 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [F.], seq 365, ack 158, win 4099, options [nop,nop,TS val 702024092 ecr 1530348021], length 0
15:06:15.534298 IP hexa-l-musique.fil.umontreal.ca.49427 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [F.], seq 355, ack 158, win 4099, options [nop,nop,TS val 702024092 ecr 1530348021], length 0
15:06:15.534391 IP hexa-l-musique.fil.umontreal.ca.49428 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [F.], seq 324, ack 158, win 4099, options [nop,nop,TS val 702024092 ecr 1530348021], length 0
15:06:15.534687 IP hexa-l-musique.fil.umontreal.ca.49433 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [F.], seq 364, ack 335, win 4096, options [nop,nop,TS val 702024092 ecr 1924602327], length 0
15:06:15.534790 IP hexa-l-musique.fil.umontreal.ca.49430 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [F.], seq 365, ack 335, win 4096, options [nop,nop,TS val 702024092 ecr 1924598529], length 0
15:06:15.534877 IP hexa-l-musique.fil.umontreal.ca.49431 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [F.], seq 387, ack 335, win 4096, options [nop,nop,TS val 702024093 ecr 1924599127], length 0
15:06:15.534969 IP hexa-l-musique.fil.umontreal.ca.49432 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [F.], seq 368, ack 335, win 4096, options [nop,nop,TS val 702024093 ecr 1924834426], length 0
15:06:15.535280 IP hexa-l-musique.fil.umontreal.ca.49426 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [F.], seq 264, ack 3814, win 4096, options [nop,nop,TS val 702024093 ecr 1530347997], length 0
15:06:15.535381 IP hexa-l-musique.fil.umontreal.ca.49424 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [F.], seq 282, ack 366, win 4096, options [nop,nop,TS val 702024093 ecr 1530347997], length 0
15:06:15.535456 IP hexa-l-musique.fil.umontreal.ca.49425 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [F.], seq 280, ack 3372, win 4096, options [nop,nop,TS val 702024093 ecr 1530347997], length 0
15:06:15.547620 IP hexa-l-musique.fil.umontreal.ca.49433 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 336, win 4096, options [nop,nop,TS val 702024105 ecr 1924605351], length 0
15:06:15.547901 IP hexa-l-musique.fil.umontreal.ca.49432 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 336, win 4096, options [nop,nop,TS val 702024105 ecr 1924837450], length 0
15:06:15.547970 IP hexa-l-musique.fil.umontreal.ca.49430 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 336, win 4096, options [nop,nop,TS val 702024105 ecr 1924601553], length 0
15:06:15.548171 IP hexa-l-musique.fil.umontreal.ca.49431 > server-54-240-190-36.jfk6.r.cloudfront.net.http: Flags [.], ack 336, win 4096, options [nop,nop,TS val 702024105 ecr 1924602151], length 0
15:06:15.553294 IP hexa-l-musique.fil.umontreal.ca.49429 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 159, win 4099, options [nop,nop,TS val 702024110 ecr 1530355625], length 0
15:06:15.553339 IP hexa-l-musique.fil.umontreal.ca.49427 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 159, win 4099, options [nop,nop,TS val 702024110 ecr 1530355625], length 0
15:06:15.553468 IP hexa-l-musique.fil.umontreal.ca.49428 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 159, win 4099, options [nop,nop,TS val 702024110 ecr 1530355625], length 0
15:06:15.554437 IP hexa-l-musique.fil.umontreal.ca.49426 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 3815, win 4096, options [nop,nop,TS val 702024111 ecr 1530355625], length 0
15:06:15.554449 IP hexa-l-musique.fil.umontreal.ca.49424 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 367, win 4096, options [nop,nop,TS val 702024111 ecr 1530355625], length 0
15:06:15.554645 IP hexa-l-musique.fil.umontreal.ca.49425 > ec2-54-83-155-11.compute-1.amazonaws.com.http: Flags [.], ack 3373, win 4096, options [nop,nop,TS val 702024111 ecr 1530355625], length 0
15:06:50.776096 IP hexa-l-musique.fil.umontreal.ca > 224.0.0.251: igmp v2 report 224.0.0.251
15:06:56.608619 ARP, Reply hexa-l-musique.fil.umontreal.ca is-at 68:5b:35:a0:10:15 (oui Unknown), length 28
15:07:01.838221 IP hexa-l-musique.fil.umontreal.ca.ntp > usnyc3-ntp-001.aaplimg.com.ntp: NTPv4, Client, length 48
15:07:02.761805 IP hexa-l-musique.fil.umontreal.ca.55713 > dns1.dit.umontreal.ca.domain: 43350+ PTR? 125.14.253.17.in-addr.arpa. (44)
15:07:06.724331 IP hexa-l-musique.fil.umontreal.ca.49396 > adsdc5.ads.umontreal.ca.msft-gc: Flags [P.], seq 2730:2769, ack 994, win 4096, options [nop,nop,TS val 702074954 ecr 141372234], length 39
15:07:06.724676 IP hexa-l-musique.fil.umontreal.ca.49396 > adsdc5.ads.umontreal.ca.msft-gc: Flags [F.], seq 2769, ack 994, win 4096, options [nop,nop,TS val 702074954 ecr 141372234], length 0
15:07:38.053409 IP hexa-l-musique.fil.umontreal.ca.58876 > dns1.dit.umontreal.ca.domain: 11516+ A? audiocontentdownload.apple.com. (48)
15:07:47.081329 IP hexa-l-musique.fil.umontreal.ca.mdns > 224.0.0.251.mdns: 0 [2q] [1n] PTR (QU)? _osc._udp.local. ANY (QU)? hexa-l-musique._osc._udp.local. (89)
15:07:47.114764 IP hexa-l-musique.fil.umontreal.ca.49435 > a206-167-78-30.deploy.akamaitechnologies.com.http: Flags [S], seq 2415688214, win 65535, options [mss 1460,nop,wscale 5,nop,nop,TS val 702115337 ecr 0,sackOK,eol], length 0
15:07:47.115930 IP hexa-l-musique.fil.umontreal.ca.49435 > a206-167-78-30.deploy.akamaitechnologies.com.http: Flags [.], ack 409628530, win 4104, options [nop,nop,TS val 702115338 ecr 67366835], length 0
15:07:47.117194 IP hexa-l-musique.fil.umontreal.ca.49435 > a206-167-78-30.deploy.akamaitechnologies.com.http: Flags [P.], seq 0:312, ack 1, win 4104, options [nop,nop,TS val 702115339 ecr 67366835], length 312
15:07:47.274606 IP hexa-l-musique.fil.umontreal.ca.49435 > a206-167-78-30.deploy.akamaitechnologies.com.http: Flags [.], ack 2737, win 4018, options [nop,nop,TS val 702115495 ecr 67366993], length 0
